HD 38426
HD 38453
HD 38454
HD 38591
HD 38609
HD 38904
HD 39227
HD 39230
HD 39319
HD 39361
HD 39401
HD 39404
HD 39439
HD 39497
HD 39942
HD 40117
HD 40316
HD 40430
HD 40534
HD 40538
HD 40570
HD 40756
HD 40778
HD 40836
HD 40935
HD 41119
HD 41166
HD 41404
HD 41433
HD 41450
HD 41481
HD 41513
HD 41568
HD 41855
HD 41950
HD 42533
HD 42561
HD 43047
HD 43065
HD 43116
HD 43251
HD 43415
HD 43654
HD 43685
HD 43913
HD 44073
HD 44172
HD 44393
HD 44638
HD 44682
HD 44733
HD 44738
HD 44811
HD 44816
HD 45339
HD 45689
HD 45708
HD 45830
HD 46165
HD 46308
HD 46486
HD 46644
HD 46713
HD 47246
HD 47328
HD 47404
HD 47615
HD 47732
HD 48596
HD 48691
HD 48937
HD 49317
HD 49367
HD 49545
HD 50303
HD 50737
HD 50892
HD 50975
HD 51725
HD 51956
HD 52942
HD 53003
HD 53645
HD 53754
HD 56039
HD 56472
HD 57139
HD 59129
HD 68324
HEN 2-333
HIP 10332
HIP 104941
HIP 21439
HIP 21462
HIP 21782
HIP 21791
HIP 21835
HIP 22099
HIP 22182
HIP 22258
HIP 22385
HIP 22428
HIP 22460
HIP 23003
HIP 23094
HIP 23101
HIP 23159
HIP 23503
HIP 23770
HIP 23829
HIP 23874
HIP 23945
HIP 24034
HIP 24058
HIP 24146
HIP 24248
HIP 24297
HIP 24312
HIP 24441
HIP 24518
HIP 24531
HIP 24563
HIP 24632
HIP 24849
HIP 24857
HIP 24922
HIP 24930
HIP 25004
HIP 25055
HIP 25088
HIP 25121
HIP 25132
HIP 25164
HIP 25185
HIP 25199
HIP 25242
HIP 25285
HIP 25462
HIP 25470
HIP 25481
HIP 25513
HIP 25522
HIP 25591
HIP 25640
HIP 25646
HIP 25667
HIP 25669
HIP 25689
HIP 25881
HIP 26048
HIP 26061
HIP 26090
HIP 26102
HIP 26132
HIP 26136
HIP 26148
HIP 26170
HIP 26188
HIP 26243
HIP 26252
HIP 26329
HIP 26390
HIP 26467
HIP 26724
HIP 26749
HIP 27358
HIP 27418
HIP 27718
HIP 28123
HIP 28148
HIP 28285
HIP 28418
HIP 28485
HIP 28536
HIP 28550
HIP 28613
HIP 28627
HIP 28643
HIP 28730
HIP 28746
HIP 28762
HIP 28766
HIP 28802
HIP 28870
HIP 29026
HIP 29126
HIP 29239
HIP 29460
HIP 29488
HIP 29508
HIP 29540
HIP 29813
HIP 29838
HIP 29896
HIP 30042
HIP 30238
HIP 30431
HIP 30538
HIP 30606
HIP 30793
HIP 30891
HIP 31026
HIP 31349
HIP 32442
HIP 33089
HIP 33484
HIP 39425
HIP 51073
HIP 54530
HIP 87621
HIP 97950
HR 1462
HR 1595
HR 1600
HR 1761
HR 1781
HR 1833
HR 1847
HR 1860
HR 1871
HR 1883
HR 1913
HR 1920
HR 2030
HR 2057
HR 2109
HR 2222
HR 2292
HR 2317
HR 2370
HR 2409
HR 2656
HR 2932
HR 4413
Hodack
Hors
Horsehead Dark Region AB-W c2-0
Horsehead Dark Region AC-S b5-0
Horsehead Dark Region AV-Y d1
Horsehead Dark Region AV-Y d8
Horsehead Dark Region BF-O b7-0
Horsehead Dark Region BL-X c1-0
Horsehead Dark Region BR-U c3-11
Horsehead Dark Region CL-X c1-6
Horsehead Dark Region CL-X c1-7
Horsehead Dark Region CL-X d1-23
Horsehead Dark Region CM-U c3-2
Horsehead Dark Region CN-Q b6-0
Horsehead Dark Region CW-V c2-0
Horsehead Dark Region CX-R b5-0
Horsehead Dark Region DL-X c1-0
Horsehead Dark Region DL-X c1-4
Horsehead Dark Region DL-Y e3
Horsehead Dark Region DM-U c3-0
Horsehead Dark Region DM-U c3-1
Horsehead Dark Region DQ-Y d12
Horsehead Dark Region DQ-Y d2
Horsehead Dark Region DR-V c2-11
Horsehead Dark Region DR-V c2-9
Horsehead Dark Region DR-V d2-11
Horsehead Dark Region DR-V d2-3
Horsehead Dark Region DW-V c2-0
Horsehead Dark Region EM-U c3-8
Horsehead Dark Region EM-U c3-9
Horsehead Dark Region EW-K b9-0
Horsehead Dark Region EX-S c4-4
Horsehead Dark Region FB-X d1-1
Horsehead Dark Region FB-X d1-10
Horsehead Dark Region FB-X d1-12
Horsehead Dark Region FB-X d1-13
Horsehead Dark Region FB-X d1-15
Horsehead Dark Region FB-X d1-16
Horsehead Dark Region FB-X d1-17
Horsehead Dark Region FB-X d1-18
Horsehead Dark Region FB-X d1-2
Horsehead Dark Region FB-X d1-7
Horsehead Dark Region FB-X d1-9
Horsehead Dark Region FD-P b7-0
Horsehead Dark Region FG-X c1-2
Horsehead Dark Region FH-U c3-0
Horsehead Dark Region FM-V d2-19
Horsehead Dark Region FM-V d2-8
Horsehead Dark Region FO-N b8-0
Horsehead Dark Region FR-V c2-1
Horsehead Dark Region FR-V c2-2
Horsehead Dark Region FW-W d1-16
Horsehead Dark Region FX-S c4-4
Horsehead Dark Region FX-S c4-6
Horsehead Dark Region FY-O b7-0
Horsehead Dark Region GB-X d1-10
Horsehead Dark Region GB-X d1-11
Horsehead Dark Region GB-X d1-12
Horsehead Dark Region GB-X d1-14
Horsehead Dark Region GB-X d1-3
Horsehead Dark Region GB-X d1-6
Horsehead Dark Region GC-T b4-0
Horsehead Dark Region GC-U c3-7
Horsehead Dark Region GC-U c3-8
Horsehead Dark Region GM-U c3-4
Horsehead Dark Region GM-U c3-5
Horsehead Dark Region GM-U c3-8
Horsehead Dark Region GO-N b8-0
Horsehead Dark Region GR-V c2-5
Horsehead Dark Region GR-V d2-20
Horsehead Dark Region GR-V d2-23
Horsehead Dark Region HB-O c6-11
Horsehead Dark Region HB-X d1-0
Horsehead Dark Region HB-X d1-1
Horsehead Dark Region HG-X c1-5
Horsehead Dark Region HH-V d2-2
Horsehead Dark Region HJ-N b8-0
Horsehead Dark Region HM-V c2-3
Horsehead Dark Region HR-V c2-3
Horsehead Dark Region HW-W d1-11
Horsehead Dark Region HW-W d1-12
Horsehead Dark Region HX-T c3-3
Horsehead Dark Region HX-T c3-7
Horsehead Dark Region HX-T c3-8
Horsehead Dark Region IH-U c3-8
Horsehead Dark Region IM-U c3-6
Horsehead Dark Region IM-V c2-2
Horsehead Dark Region IM-V c2-7
Horsehead Dark Region IM-V d2-14
Horsehead Dark Region IN-S c4-10
Horsehead Dark Region IO-O b7-0
Horsehead Dark Region IR-V c2-0
Horsehead Dark Region IR-V c2-1
Horsehead Dark Region IR-V c2-10
Horsehead Dark Region IR-V c2-11
Horsehead Dark Region IR-V c2-2
Horsehead Dark Region IR-V c2-3
Horsehead Dark Region IR-V c2-4
Horsehead Dark Region IR-V c2-5
Horsehead Dark Region IR-V c2-8
Horsehead Dark Region IR-V c2-9
Horsehead Dark Region IT-O b7-0
Horsehead Dark Region IW-V c2-7
Horsehead Dark Region IW-V c2-8
Horsehead Dark Region IW-W d1-11
Horsehead Dark Region IW-W d1-3
Horsehead Dark Region IW-W d1-6
Horsehead Dark Region IX-T c3-2
Horsehead Dark Region IX-T c3-4
Horsehead Dark Region JB-X c1-1
Horsehead Dark Region JB-X c1-3
Horsehead Dark Region JE-N b8-0
Horsehead Dark Region JH-J b10-0
Horsehead Dark Region JM-V c2-5
Horsehead Dark Region JM-V c2-6
Horsehead Dark Region JR-V c2-7
Horsehead Dark Region JR-V c2-8
Horsehead Dark Region JR-V c2-9
Horsehead Dark Region JR-W d1-1
Horsehead Dark Region JR-W d1-7
Horsehead Dark Region JR-W d1-9
Horsehead Dark Region JW-V c2-4
Horsehead Dark Region JW-W d1-2
Horsehead Dark Region JW-W d1-3
Horsehead Dark Region JW-W d1-4
Horsehead Dark Region JX-S c4-0
Horsehead Dark Region JX-S c4-1
Horsehead Dark Region KC-U c3-9
Horsehead Dark Region KH-U c3-11
Horsehead Dark Region KH-V c2-8
Horsehead Dark Region KI-S c4-9
Horsehead Dark Region KM-V c2-10
Horsehead Dark Region KM-V c2-4
Horsehead Dark Region KM-V c2-5
Horsehead Dark Region KM-V c2-9
Horsehead Dark Region KR-W d1-6
Horsehead Dark Region KW-W c1-3
Horsehead Dark Region KZ-C b14-0
Horsehead Dark Region LD-S c4-11
Horsehead Dark Region LD-S c4-7
Horsehead Dark Region LH-V d2-7
Horsehead Dark Region LM-V c2-1
Horsehead Dark Region LM-V c2-10
Horsehead Dark Region LM-V c2-2
Horsehead Dark Region LM-V c2-3
Horsehead Dark Region LM-V c2-4
Horsehead Dark Region LM-V c2-5
Horsehead Dark Region LM-V c2-6
Horsehead Dark Region MC-U c3-2
Horsehead Dark Region MC-U c3-6
Horsehead Dark Region MM-V c2-6
Horsehead Dark Region MN-S c4-6
Horsehead Dark Region MO-O b7-0
Horsehead Dark Region MO-P b6-0
Horsehead Dark Region MP-M b8-0
Horsehead Dark Region MR-W c1-4
Horsehead Dark Region MS-T c3-0
Horsehead Dark Region MS-T c3-10
Horsehead Dark Region MT-Q c5-2
Horsehead Dark Region MT-Q c5-3
Horsehead Dark Region MX-T c3-1
Horsehead Dark Region NC-U c3-0
Horsehead Dark Region NC-U c3-7
Horsehead Dark Region ND-R c5-8
Horsehead Dark Region NH-V c2-3
Horsehead Dark Region NJ-O b7-0
Horsehead Dark Region NO-O b7-0
Horsehead Dark Region NX-T c3-0
Horsehead Dark Region NX-T c3-10
Horsehead Dark Region NX-T c3-11
Horsehead Dark Region NX-T c3-4
Horsehead Dark Region NX-T c3-8
Horsehead Dark Region NX-T c3-9
Horsehead Dark Region OC-V c2-6
Horsehead Dark Region OC-V c2-9
Horsehead Dark Region OS-T c3-10
Horsehead Dark Region OS-T c3-6
Horsehead Dark Region OS-T c3-7
Horsehead Dark Region OT-O b7-0
Horsehead Dark Region OX-U c2-0
Horsehead Dark Region OX-U c2-4
Horsehead Dark Region OX-U d2-11
Horsehead Dark Region PJ-N b8-0
Horsehead Dark Region PN-S c4-0
Horsehead Dark Region PN-T c3-9
Horsehead Dark Region PN-T d3-4
Horsehead Dark Region PP-M b8-0
Horsehead Dark Region PS-T c3-1
Horsehead Dark Region PS-T c3-2
Horsehead Dark Region PT-R c4-10
Horsehead Dark Region PT-R c4-4
Horsehead Dark Region PU-M b8-0
Horsehead Dark Region QD-R b5-0
Horsehead Dark Region QJ-P c6-4
Horsehead Dark Region QO-O b7-0
Horsehead Dark Region QS-T c3-3
Horsehead Dark Region RD-T c3-5
Horsehead Dark Region RI-T c3-5
Horsehead Dark Region SA-L b9-0
Horsehead Dark Region SG-I b11-0
Horsehead Dark Region SP-V b3-0
Horsehead Dark Region TV-K b9-0
Horsehead Dark Region TZ-P c5-3
Horsehead Dark Region UD-S c4-2
Horsehead Dark Region VJ-R c4-5
Horsehead Dark Region VJ-Z c2
Horsehead Dark Region VJ-Z c4
Horsehead Dark Region VO-Q c5-7
Horsehead Dark Region VP-L b9-0
Horsehead Dark Region WU-M b8-0
Horsehead Dark Region XE-Z c5
Horsehead Dark Region XT-R c4-4
Horsehead Dark Region XY-P b6-0
Horsehead Dark Region YE-Z c9
Horsehead Dark Region YJ-O b7-0
Horsehead Dark Region YL-I b11-0
Horsehead Dark Region ZE-Q c5-7
Horsehead Dark Region ZG-S b5-0
Hyponia AA-A g2
IO Monocerotis
IP Monocerotis
IQ Monocerotis
Isinor
Jotun
KU Monocerotis
KV Monocerotis
KX Monocerotis
KY Monocerotis
Kongoloca
LFT 509
LHS 2894
LHS 2921
LHS 3091
LM Monocerotis
LO Monocerotis
LP Monocerotis
LQ Monocerotis
LR Monocerotis
LT Monocerotis
LTT 198
LW Monocerotis
LX Monocerotis
LY Monocerotis
LZ Monocerotis
Lia Fail
Lu Monocerotis
Luyten 347-14
M41 Sector DB-O b22-0
M41 Sector DD-G c12-7
M41 Sector EB-O d6-1
M41 Sector FM-U d3-11
M41 Sector MV-P b8-0
M41 Sector OT-Z b29-0
M41 Sector PZ-O d6-17
M41 Sector QF-M c8-1
M41 Sector QI-W b4-0
M41 Sector QO-X c2-0
M41 Sector UL-G b13-0
M41 Sector XJ-Z d5
M41 Sector XO-P c6-1
M41 Sector ZT-S b19-0
MM Monocerotis
MN Monocerotis
MO Monocerotis
MP Monocerotis
MQ Monocerotis
Matet
Mingfu
NGC 1647 Sector KI-R c5-1
NGC 1647 Sector KS-T d3-2
NGC 1647 Sector QI-T d3-3
NGC 1647 ZSC 201
NGC 1647 ZSC 21
NGC 1647 ZSC 215
NGC 1647 ZSC 223
NGC 1647 ZSC 27
NGC 1647 ZSC 270
NGC 1647 ZSC 273
NGC 1647 ZSC 28
NGC 1647 ZSC 301
NGC 1647 ZSC 311
NGC 1647 ZSC 314
NGC 1647 ZSC 32
NGC 1647 ZSC 36
NGC 1647 ZSC 47
NGC 1647 ZSC 53
NGC 1647 ZSC 64
NGC 1647 ZSC 67
NGC 1647 ZSC 7
NGC 2264 108
NGC 2264 111
NGC 2264 23
NGC 2264 28
NGC 2264 42
NGC 2264 51
NGC 2264 52
NGC 2264 56
NGC 2264 57
NGC 2264 68
NGC 2264 81
NGC 2264 84
NGC 2264 85
NGC 2264 DS 10
NGC 2264 DS 18
NGC 2264 DS 222
NGC 2264 DS 319
NGC 2264 DS 471
NGC 2264 DS 484
NGC 2264 DS 486
NGC 2264 DS 489
NGC 2264 DS 490
NGC 2264 FMS 122
NGC 2264 FMS 181
NGC 2264 FMS 2-1199
NGC 2264 FMS 2-1284
NGC 2264 FMS 2-1451
NGC 2264 FMS 2-1556
NGC 2264 FMS 2-230
NGC 2264 FMS 2-503
NGC 2264 FMS 2-890
NGC 2264 FMS 200
NGC 2264 FMS 204
NGC 2264 FMS 210
NGC 2264 FMS 240
NGC 2264 FMS 291
NGC 2264 FMS 317
NGC 2264 FMS 338
NGC 2264 FMS 457
NGC 2264 FMS 502
NGC 2264 FMS 93
NGC 2264 FMS 96
NGC 2264 LBM 10072
NGC 2264 LBM 10672
NGC 2264 LBM 1168
NGC 2264 LBM 1207
NGC 2264 LBM 1601
NGC 2264 LBM 1668
NGC 2264 LBM 1704
NGC 2264 LBM 1748
NGC 2264 LBM 2079
NGC 2264 LBM 2205
NGC 2264 LBM 2609
NGC 2264 LBM 4854
NGC 2264 LBM 5696
NGC 2264 LBM 5701
NGC 2264 LBM 645
NGC 2264 LBM 6517
NGC 2264 LBM 677
NGC 2264 LBM 724
NGC 2264 LBM 8851
NGC 2264 LBM 8945
NGC 2264 LBM 9271
NGC 2264 LBM 9279
NGC 2264 LBM 9630
NGC 2264 LBM 9866
NGC 2264 RMS 1161
NGC 2264 RMS 1241
NGC 2264 RMS 1932
NGC 2264 RMS 2282
NGC 2264 RMS 2948
NGC 2264 RMS 2962
NGC 2264 RMS 3004
NGC 2264 RMS 304
NGC 2264 RMS 310
NGC 2264 RMS 3446
NGC 2264 RMS 3656
NGC 2264 RMS 453
NGC 2264 RMS 5374
NGC 2264 RMS 5520
NGC 2264 RMS 609
NGC 2264 RMS 705
NGC 2264 RMS 893
NGC 2264 RMS 905
NGC 2264 SBL 219
NGC 2264 Sector AA-Q b21-0
NGC 2264 Sector AG-F b27-0
NGC 2264 Sector AG-H b26-0
NGC 2264 Sector AG-W b44-0
NGC 2264 Sector AH-L d8-2
NGC 2264 Sector AO-W c16-0
NGC 2264 Sector AO-W c16-2
NGC 2264 Sector AV-O d6-18
NGC 2264 Sector AZ-B b28-0
NGC 2264 Sector BF-B a86-0
NGC 2264 Sector BG-W d2-1
NGC 2264 Sector BK-F c12-0
NGC 2264 Sector BU-K b24-0
NGC 2264 Sector BW-V b18-0
NGC 2264 Sector CE-L b10-0
NGC 2264 Sector CE-L b10-1
NGC 2264 Sector CE-V c17-0
NGC 2264 Sector CJ-W c16-1
NGC 2264 Sector CV-O d6-17
NGC 2264 Sector CW-K c9-0
NGC 2264 Sector CX-S b33-0
NGC 2264 Sector DA-S b20-0
NGC 2264 Sector DJ-F a70-1
NGC 2264 Sector DO-F b41-0
NGC 2264 Sector DR-D b28-0
NGC 2264 Sector DS-J d9-2
NGC 2264 Sector DS-R c5-1
NGC 2264 Sector DS-R c5-2
NGC 2264 Sector EG-E b28-0
NGC 2264 Sector EG-O b22-0
NGC 2264 Sector EJ-F b41-0
NGC 2264 Sector EL-A b29-0
NGC 2264 Sector EN-J d9-15
NGC 2264 Sector EP-U a75-0
NGC 2264 Sector FB-R b33-0
NGC 2264 Sector FC-U d3-6
NGC 2264 Sector FH-F b27-0
NGC 2264 Sector FL-G b39-0
NGC 2264 Sector FM-T b33-0
NGC 2264 Sector FU-D b42-0
NGC 2264 Sector FW-T c17-0
NGC 2264 Sector GB-V c16-1
NGC 2264 Sector GF-Y b43-0
NGC 2264 Sector GG-Q b21-0
NGC 2264 Sector GI-J d9-7
NGC 2264 Sector GK-J b11-0
NGC 2264 Sector GP-U c17-0
NGC 2264 Sector GP-U c17-1
NGC 2264 Sector GU-D b42-0
NGC 2264 Sector GV-Y b16-0
NGC 2264 Sector GY-H d10-7
NGC 2264 Sector HE-N c21-3
NGC 2264 Sector HG-G b39-0
NGC 2264 Sector HJ-G b40-0
NGC 2264 Sector HK-J b11-0
NGC 2264 Sector HK-T c18-1
NGC 2264 Sector HM-M b23-0
NGC 2264 Sector HM-V d2-6
NGC 2264 Sector HW-Q b33-0
NGC 2264 Sector HW-Z b2-0
NGC 2264 Sector HX-B b29-0
NGC 2264 Sector HY-H d10-3
NGC 2264 Sector HY-P b35-0
NGC 2264 Sector IF-T c18-1
NGC 2264 Sector IM-M b23-0
NGC 2264 Sector IO-H b39-0
NGC 2264 Sector IP-D a71-0
NGC 2264 Sector IR-Q b20-0
NGC 2264 Sector IV-S a76-0
NGC 2264 Sector IY-H d10-2
NGC 2264 Sector IY-Q b34-0
NGC 2264 Sector JC-S c18-0
NGC 2264 Sector JH-C b29-0
NGC 2264 Sector JH-X b17-0
NGC 2264 Sector JM-Q b33-0
NGC 2264 Sector JN-M b23-0
NGC 2264 Sector JR-M d7-4
NGC 2264 Sector JS-M b23-0
NGC 2264 Sector JV-O b22-0
NGC 2264 Sector KB-X b17-0
NGC 2264 Sector KD-I d10-9
NGC 2264 Sector KG-N b23-0
NGC 2264 Sector KH-Q b33-0
NGC 2264 Sector KH-V e2-0
NGC 2264 Sector KH-X b17-0
NGC 2264 Sector KI-D b28-0
NGC 2264 Sector KM-X b17-0
NGC 2264 Sector KN-M b23-0
NGC 2264 Sector KN-R b34-0
NGC 2264 Sector KO-H d10-6
NGC 2264 Sector KO-H d10-7
NGC 2264 Sector KQ-R c19-0
NGC 2264 Sector KS-M b23-0
NGC 2264 Sector KS-V b18-0
NGC 2264 Sector LC-C a58-0
NGC 2264 Sector LD-A b30-0
NGC 2264 Sector LE-O c7-1
NGC 2264 Sector LE-O c7-2
NGC 2264 Sector LE-O c7-3
NGC 2264 Sector LH-V e2-1
NGC 2264 Sector LI-R c18-0
NGC 2264 Sector LO-C b15-0
NGC 2264 Sector LS-K b24-0
NGC 2264 Sector LS-M b23-0
NGC 2264 Sector MB-R a77-0
NGC 2264 Sector MF-L c22-1
NGC 2264 Sector MI-A b43-0
NGC 2264 Sector ML-H b12-0
NGC 2264 Sector MO-Q d5-13
NGC 2264 Sector MS-M b23-0
NGC 2264 Sector MT-Q d5-10
NGC 2264 Sector MV-B a72-0
NGC 2264 Sector MX-S c4-1
NGC 2264 Sector MX-S c4-3
NGC 2264 Sector NH-L c8-1
NGC 2264 Sector NH-X b17-0
NGC 2264 Sector NJ-S b20-0
NGC 2264 Sector NM-L b24-0
NGC 2264 Sector NO-H d10-5
NGC 2264 Sector NS-M b23-0
NGC 2264 Sector NX-K d8-10
NGC 2264 Sector NX-K d8-16
NGC 2264 Sector NY-T b19-0
NGC 2264 Sector OE-O b36-0
NGC 2264 Sector OH-V b18-0
NGC 2264 Sector OI-B b16-0
NGC 2264 Sector OI-J d9-8
NGC 2264 Sector OJ-Y b30-0
NGC 2264 Sector OS-M b23-0
NGC 2264 Sector OV-B c14-2
NGC 2264 Sector PB-A a73-0
NGC 2264 Sector PF-C b43-0
NGC 2264 Sector PJ-Y b30-0
NGC 2264 Sector PK-M c8-0
NGC 2264 Sector PN-M b23-0
NGC 2264 Sector PP-D b42-0
NGC 2264 Sector PS-M b23-0
NGC 2264 Sector PY-I b25-0
NGC 2264 Sector PZ-O b22-0
NGC 2264 Sector QA-C b43-0
NGC 2264 Sector QB-A a73-0
NGC 2264 Sector QE-S b20-0
NGC 2264 Sector QF-Z b16-0
NGC 2264 Sector QG-J c10-0
NGC 2264 Sector QG-J c10-1
NGC 2264 Sector QR-F b13-0
NGC 2264 Sector QS-M b23-0
NGC 2264 Sector RE-Y c14-0
NGC 2264 Sector RF-L c22-1
NGC 2264 Sector RH-F b26-0
NGC 2264 Sector RL-Q b7-0
NGC 2264 Sector RN-C b41-0
NGC 2264 Sector RS-U b31-0
NGC 2264 Sector RT-C b15-0
NGC 2264 Sector RU-F d11-10
NGC 2264 Sector RU-O d6-14
NGC 2264 Sector SI-E b14-0
NGC 2264 Sector SJ-Y b43-0
NGC 2264 Sector SN-J b25-0
NGC 2264 Sector SN-T b19-0
NGC 2264 Sector SP-F d11-0
NGC 2264 Sector SP-F d11-4
NGC 2264 Sector SY-Z b29-0
NGC 2264 Sector SY-Z b42-0
NGC 2264 Sector SZ-R b20-0
NGC 2264 Sector TB-S c18-1
NGC 2264 Sector TE-H b26-0
NGC 2264 Sector TJ-Z b16-0
NGC 2264 Sector TT-K b24-0
NGC 2264 Sector TW-O b8-0
NGC 2264 Sector UA-H b39-0
NGC 2264 Sector UA-J b37-0
NGC 2264 Sector UD-D a85-0
NGC 2264 Sector UG-A b44-0
NGC 2264 Sector UH-Y a73-0
NGC 2264 Sector UL-K b38-0
NGC 2264 Sector US-D b27-0
NGC 2264 Sector UU-F d11-0
NGC 2264 Sector VA-J b37-0
NGC 2264 Sector VA-V b32-0
NGC 2264 Sector VB-J b39-0
NGC 2264 Sector VF-Q b21-0
NGC 2264 Sector VO-F c12-1
NGC 2264 Sector VP-J b11-0
NGC 2264 Sector VV-I b37-0
NGC 2264 Sector VX-D b14-0
NGC 2264 Sector VY-K b24-0
NGC 2264 Sector VY-T b19-0
NGC 2264 Sector VZ-G b26-0
NGC 2264 Sector VZ-X b43-0
NGC 2264 Sector WB-J b39-0
NGC 2264 Sector WJ-O c7-2
NGC 2264 Sector WK-O d6-1
NGC 2264 Sector WP-F d11-13
NGC 2264 Sector WP-V c3-2
NGC 2264 Sector WT-R b20-0
NGC 2264 Sector WY-C a85-0
NGC 2264 Sector WY-K b24-0
NGC 2264 Sector WY-T b19-0
NGC 2264 Sector WZ-G d10-5
NGC 2264 Sector XA-L c9-1
NGC 2264 Sector XC-N b9-0
NGC 2264 Sector XF-Z b16-0
NGC 2264 Sector XK-Z b16-0
NGC 2264 Sector XM-Y b44-0
NGC 2264 Sector XN-W a74-0
NGC 2264 Sector XQ-T c4-0
NGC 2264 Sector XX-E b42-0
NGC 2264 Sector XY-K b24-0
NGC 2264 Sector YG-L b24-0
NGC 2264 Sector YH-X c16-0
NGC 2264 Sector YI-C b15-0
NGC 2264 Sector YK-F b27-0
NGC 2264 Sector YN-W a74-0
NGC 2264 Sector YS-F c12-1
NGC 2264 Sector YW-I c10-0
NGC 2264 Sector ZD-L c23-0
NGC 2264 Sector ZH-H b40-0
NGC 2264 Sector ZO-D b1-0
NGC 2264 Sector ZT-K b24-0
NGC 2264 Sector ZY-B b28-0
NGC 2286 Sector AE-J b12-0
NGC 2286 Sector GS-S d4-30
NGC 2286 Sector WD-T d3-1
NGC 3603 Sector GW-W d1-44
NGC 3603 Sector MX-U d2-16
NSV 3128
NT Monocerotis
NU Monocerotis
NV Monocerotis
NW Monocerotis
NY Monocerotis
NZ Monocerotis
Nastrond
Ngunabozho
OQ Monocerotis
OR Monocerotis
OT Monocerotis
OU Monocerotis
OV Monocerotis
OY Monocerotis
OZ Monocerotis
Orna
Otegine
PLX 695
PQ Monocerotis
PV Monocerotis
PW Monocerotis
Peregrina
Phekda
Pi Mensae
Polaris
Praei1 NL-K b39-7
Praei2 HP-F b28-7
Praei3 MJ-D b43-8
Praei4 JR-N d6-0
QT Monocerotis
QV Monocerotis
QW Monocerotis
QX Monocerotis
QY Monocerotis
R Leporis
Red Rectangle
Regor Sector AQ-Y d44
Regor Sector FM-V c2-35
Regor Sector FS-S b4-8
Ross 128
Ross 354
Scheau Bli NB-O d6-1409
Sharur
Shinrarta Dezhra
Sidgoir AA-A e3
Sigma Canis Majoris
Sirius
Sol
Summerland
TYC 1275-1976-1
TYC 5961-3335-1
Tarnkappe
Terra Mater
Tiliala
Tyet
V335 Monocerotis
V337 Monocerotis
V338 Monocerotis
V339 Monocerotis
V340 Monocerotis
V341 Monocerotis
V342 Monocerotis
V344 Monocerotis
V345 Monocerotis
V347 Monocerotis
V351 Monocerotis
V352 Monocerotis
V354 Monocerotis
V355 Monocerotis
V357 Monocerotis
V358 Monocerotis
V359 Monocerotis
V360 Monocerotis
V361 Monocerotis
V365 Monocerotis
V368 Monocerotis
V369 Monocerotis
V370 Monocerotis
V408 Monocerotis
V413 Monocerotis
V415 Monocerotis
V417 Monocerotis
V419 Monocerotis
V420 Monocerotis
V421 Monocerotis
V422 Monocerotis
V423 Monocerotis
V426 Monocerotis
V427 Monocerotis
V428 Monocerotis
V429 Monocerotis
V432 Monocerotis
V433 Monocerotis
V500 Monocerotis
V579 Monocerotis
V584 Monocerotis
V591 Monocerotis
V594 Monocerotis
V595 Monocerotis
V597 Monocerotis
V598 Monocerotis
V603 Monocerotis
V605 Monocerotis
V606 Monocerotis
V608 Monocerotis
V609 Monocerotis
V611 Monocerotis
V629 Monocerotis
V630 Monocerotis
V642 Monocerotis
V803 Monocerotis
V805 Monocerotis
V807 Monocerotis
V810 Monocerotis
V811 Monocerotis
V812 Monocerotis
V817 Monocerotis
V818 Monocerotis
V820 Monocerotis
V821 Monocerotis
VV Orionis
Vega
W Orionis
WASP-49
WASP-64
Witch's Reach
Wolf 262
Wolfsegen
van Maanen's Star
